Timestamp,Location_X,Location_Y,Location_Z,Velocity_X,Velocity_Y,Velocity_Z,Throttle,Brake,Steer,Gear,Frame_Index
1728949664.2781014,-60.282859802246094,23.81770896911621,0.0017022322863340378,6.785542964935303,-1.622212529182434,-0.00015401840209960938,0.8500000238418579,0.0,-0.10088696330785751,1,29
1728949664.3306756,-59.90790939331055,23.73093032836914,0.0016815185081213713,7.048654556274414,-1.7681777477264404,-0.00011068343883380294,0.8500000238418579,0.0,-0.1805925816297531,1,30
1728949664.3778176,-59.57523727416992,23.64622688293457,0.0016708754701539874,7.251125335693359,-2.0325980186462402,-8.468627493130043e-05,0.8500000238418579,0.0,-0.14615894854068756,1,31
1728949664.432357,-59.16583251953125,23.533002853393555,0.0016566847916692495,7.522662162780762,-2.277219533920288,-5.917549060541205e-05,0.8500000238418579,0.0,-0.1379879266023636,1,32
1728949664.4790232,-58.81117630004883,23.429271697998047,0.001648330595344305,7.749986171722412,-2.4257850646972656,-4.0950773836812004e-05,0.6296370029449463,0.0,-0.10783208161592484,1,33
1728949664.5335772,-58.37944030761719,23.2958984375,0.0016523360973224044,7.91525936126709,-2.694000720977783,-2.7399062673794106e-05,0.29518693685531616,0.0,-0.19695040583610535,1,34
1728949664.5883737,-58.135921478271484,23.21428871154785,0.001670417725108564,7.943889141082764,-2.8615410327911377,-2.47955322265625e-05,0.08173487335443497,0.0,-0.16325326263904572,1,35
1728949664.6278102,-57.64449691772461,23.038583755493164,0.0017403411911800504,7.902355670928955,-3.0726406574249268,-1.586914004292339e-05,0.0,0.11005183309316635,-0.14788487553596497,1,36
1728949664.679168,-57.2205810546875,22.877187728881836,0.0018303298857063055,7.759376525878906,-3.211275577545166,-7.290840130735887e-06,0.0,0.21098631620407104,-0.2128528207540512,1,37
1728949664.726771,-56.86956787109375,22.73247718811035,0.001917076064273715,7.552304744720459,-3.3784570693969727,-1.0795592970680445e-05,0.0,0.14971576631069183,-0.1762770265340805,1,38
1728949664.7788544,-56.58682632446289,22.609298706054688,0.0019802474416792393,7.402354717254639,-3.44771409034729,-7.243156233016634e-06,0.01171597745269537,0.0,-0.16044937074184418,1,39
1728949664.8266938,-56.12845993041992,22.39961814880371,0.0020598601549863815,7.200854778289795,-3.5147149562835693,-1.997947720155935e-06,0.31372055411338806,0.0,-0.12544354796409607,1,40
1728949664.880076,-55.73448944091797,22.208106994628906,0.002105712890625,6.982767581939697,-3.702639579772949,1.1539458455445128e-06,0.4100915491580963,0.0,-0.21599651873111725,1,41
1728949664.9273803,-55.42091751098633,22.04449462890625,0.002124786376953125,6.861351013183594,-3.830190420150757,-3.7574766338366317e-06,0.6533454060554504,0.0,-0.16141118109226227,1,42
1728949664.9804106,-55.04459762573242,21.838214874267578,0.0021193695720285177,6.787829875946045,-3.952285051345825,-1.2588500339916209e-06,0.6859228014945984,0.0,-0.14511606097221375,1,43
1728949665.0273762,-54.7281494140625,21.65757942199707,0.002095794538035989,6.782412528991699,-4.076401233673096,2.1076202756376006e-06,0.6853996515274048,0.0,-0.13377782702445984,1,44
1728949665.0815032,-54.35554885864258,21.43236541748047,0.0020615386310964823,6.708714008331299,-4.374930381774902,-1.7642973944020923e-06,0.5769587755203247,0.0,-0.18901966512203217,1,45
1728949665.127953,-54.051883697509766,21.237117767333984,0.0020339966285973787,6.67589807510376,-4.57926082611084,-3.0851363135298016e-06,0.4997140169143677,0.0,-0.17892086505889893,1,46
1728949665.1807287,-53.68173599243164,20.98760986328125,0.0020055007189512253,6.657211780548096,-4.74657678604126,-1.449584942747606e-06,0.29909437894821167,0.0,-0.1427735537290573,1,47
1728949665.2270427,-53.38014221191406,20.77703857421875,0.0019943618681281805,6.6388444900512695,-4.853878021240234,4.806518518307712e-06,0.22399449348449707,0.0,-0.12467338144779205,1,48
1728949665.2800572,-53.01383590698242,20.513526916503906,0.0019976806361228228,6.58076286315918,-4.952847957611084,1.9931792394345393e-06,0.17169147729873657,0.0,-0.114536814391613,1,49
1728949665.32716,-52.71841049194336,20.295557022094727,0.0020122528076171875,6.523508548736572,-4.984634876251221,5.326271093508694e-06,0.16006191074848175,0.0,-0.0872117355465889,1,50
1728949665.3798416,-52.35978317260742,20.023569107055664,0.002040214603766799,6.356507301330566,-5.068725109100342,5.226135272096144e-06,0.1784113347530365,0.0,-0.16333477199077606,1,51
1728949665.4275658,-52.06584930419922,19.789514541625977,0.002067298861220479,6.192458152770996,-5.158951282501221,9.584426834408077e-07,0.22319528460502625,0.0,-0.13539832830429077,1,52
1728949665.4818225,-51.829280853271484,19.595266342163086,0.0020832442678511143,6.101431369781494,-5.211605548858643,-3.833770733763231e-06,0.3982113003730774,0.0,-0.11110754311084747,1,53
1728949665.5284815,-51.44670104980469,19.272212982177734,0.0020974730141460896,5.984496116638184,-5.269661903381348,8.583068620282575e-07,0.44692352414131165,0.0,-0.10296663641929626,1,54
1728949665.5855627,-51.220550537109375,19.074556350708008,0.0020976639352738857,5.864519119262695,-5.369699478149414,2.3794173102942295e-06,0.5140096545219421,0.0,-0.19632680714130402,1,55
1728949665.626456,-50.87372970581055,18.755422592163086,0.0020895765628665686,5.7096734046936035,-5.558821201324463,-3.571510205802042e-06,0.5439019799232483,0.0,-0.14618177711963654,1,56
1728949665.6794481,-50.56154251098633,18.45442008972168,0.002068214351311326,5.636528968811035,-5.708546161651611,-1.2779235021298518e-06,0.5246334075927734,0.0,-0.13406887650489807,1,57
1728949665.7316003,-50.3465576171875,18.240991592407227,0.0020536421798169613,5.60286283493042,-5.786983489990234,6.675720101156912e-07,0.4830361008644104,0.0,-0.12438689172267914,1,58
1728949665.7785683,-50.00452423095703,17.883445739746094,0.0020399854984134436,5.370383262634277,-6.051303386688232,-3.266334488216671e-06,0.3878980875015259,0.0,-0.20264635980129242,1,59
1728949665.8314416,-49.71219253540039,17.55500030517578,0.0020343780051916838,5.189470291137695,-6.247893333435059,-8.525847988494206e-06,0.3591359555721283,0.0,-0.19257433712482452,1,60
1728949665.8774173,-49.47488021850586,17.275636672973633,0.002033080905675888,5.094921588897705,-6.346639156341553,-2.7608871278061997e-06,0.3146663010120392,0.0,-0.15389159321784973,1,61
